article_id,Accession Number (UT),Database,Editions,1st Document Type,2nd Document Type,3rd Document Type,All Document Types (comma-separated),Primary Language,Number of Cited References,Times Cited,Citing items with citation context,Background,Support,Differ,Discuss,Basis,Keywords,Keywords Plus,Bib Type,Page count,Bib ID,1st Subject Sub-Heading,2nd Subject Sub-Heading,1st Subject Category (traditional),2nd Subject Category (traditional),Subject Category (extended),1st Category Heading,2nd Category Heading,Abstract,Cover date,Vol,Published Year,Sort date,Published month,Published Type,Journal OA Gold,ISSN,EISSN,DOI,XREF DOI,Pubmed ID,ISBN,EISBN,Parent Book DOI,Source title,Title,Source Abbreviation,Abbreviation ISO,Abbreviation 11,Abbreviation 29,Publisher SeqNo,Publisher Role,Publisher Full Name,Publisher Address No,Publisher Display name,journal_name
34597,WOS:000805941100001,WOS,WOS.SSCI,Article,NA,NA,Article,English,60,3,2,1,0,0,1,1,"academic performance,student-athletes,scholarships,sport modality,sport performance","PERCEPTIONS,COMPETENCES,RETIREMENT,SPAIN",Journal,17,13: - APR 25 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"The dual career allows elite athletes to attain their maximum competitive and academic performance, but the COVID-19 pandemic hindered their development and changed their perception of the importance given to the sporting and educational environment. For this reason, the aim of the present study was to determine the differences in the motivations and perceived barriers, the importance given to academic qualifications, and the perception of the dual career from a multifactorial perspective, of elite athletes according to sex, type of sport practiced, job performance, time of sports career, type of athlete, and type of scholarship received. A total of 100 student-athletes participated in the research study by completing the ""Perceptions of dual career student-athletes"" questionnaire. The results showed that athletes from individual modalities (p = 0.012) and those who did not receive any scholarships described more barriers (p < 0.001). In addition, women studied more because they enjoyed it (p = 0.007); athletes from individual modalities studied to work later (p = 0.008); athletes who do not work perceived a greater influence between study and sports performance (p = 0.029); at the beginning and at the best stage of their sports career, a greater influence of academics on performance was perceived (p = 0.016); and athletes who considered themselves professionals, and athletes who did not receive any scholarships (p = 0.025), reported that the conciliation between sports and academic life was difficult (p = 0.034). The results obtained point to the importance of dual career scholarships for student-athletes, as well as the need for the programs implemented for these athletes to consider sex, sport modality or type of scholarship granted.",APR 25 2022,13,2022,2022-04-25,APR 25,Journal,Y,1664-1078,NA,10.3389/fpsyg.2022.850614,NA,MEDLINE:35548536,NA,NA,NA,FRONTIERS IN PSYCHOLOGY,"Spanish Pre-Olympic Athletes' Motivations and Barriers to Pursuing Dual Career as a Function of Sociodemographic, Sport and Academic Variables",FRONT PSYCHOL,Front. Psychol.,FRONT PSYCH,FRONT PSYCHOL,1,publisher,FRONTIERS MEDIA SA,1,FRONTIERS MEDIA SA,FRONTIERS IN PSYCHOLOGY
60612,WOS:000727769700001,WOS,WOS.SSCI,Article,NA,NA,Article,English,32,2,1,0,0,0,1,0,"protective factors,qualitative methods,resources,risk reduction,well-being","PSYCHOLOGICAL DISTRESS,MENTAL-HEALTH,DISASTER",Journal,258,27 (6): 1318-1330 Sp. Iss. SI MAY 2022,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"The COVID-19 pandemic has prompted widespread changes and challenges worldwide. In the context of the early months of the pandemic, the current study utilized thematic analysis to assess parents' (N = 13) perspectives of need for resources to foster their family's wellbeing. Five themes emerged: Information Deficits, Need for More Instrumental Supports, Frustration and Worry, Resources Promoting Resilience, and Positive Perspective Shift. Results indicate the importance of information and expanded access to community resources to scaffold resilience in the face of ongoing mass stressors.",MAY 2022,27,2022,2021-12-02,MAY,Journal,N,1359-1053,1461-7277,10.1177/13591053211061411,NA,MEDLINE:34856832,NA,NA,NA,JOURNAL OF HEALTH PSYCHOLOGY,A qualitative exploration of families' experiences and resilience factors during the COVID-19 pandemic,J HEALTH PSYCHOL,J. Health Psychol.,J HEAL PSYC,J HEALTH PSYCHOL,1,publisher,SAGE PUBLICATIONS LTD,1,SAGE PUBLICATIONS LTD,JOURNAL OF HEALTH PSYCHOLOGY
56019,WOS:000742622800001,WOS,WOS.ESCI,Article,NA,NA,Article,English,66,3,NA,NA,NA,NA,NA,NA,"Spiritual dryness,Religious order,Coping,Resources,Strategies,Qualitative study","SOCIAL SUPPORT,MUSIC",Journal,143,71 (3): 377-397 JUN 2022,NA,NA,"Psychology, Clinical","Psychology, Multidisciplinary","Psychology,Religion",Social Sciences,Arts & Humanities,"Many believers experience phases of spiritual dryness in their lives coupled with feelings of exhaustion, confusion, and emotional emptiness. Even religious sisters and brothers experience such phases. But how do they cope with phases of spiritual dryness, and what resources do they use to overcome them? In a qualitative study, 30 religious brothers and sisters utilized four main categories of resources: internal reflective resources, internal spiritual resources, external personal resources, and external other resources. A primary strategy does not seem to exist for overcoming phases of spiritual dryness. In the context of this study, therefore, several resources emerged that were used in accordance with the triggers and were applied against the background of the life situation, context and attitudes, perceptions, behavioral competencies, resources, and abilities of the person concerned.",JUN 2022,71,2022,2022-01-14,JUN,Journal,N,0031-2789,1573-6679,10.1007/s11089-021-00993-y,NA,NA,NA,NA,NA,PASTORAL PSYCHOLOGY,Not Getting Stuck in Dryness-Strategies for Coping with Phases of Spiritual Dryness Among Religious Brothers and Sisters in Germany-Findings from Qualitative Interviews,PASTOR PSYCHOL,Pastor. Psychol.,PASTOR PSYC,PASTOR PSYCHOL,1,publisher,SPRINGER,1,SPRINGER,PASTORAL PSYCHOLOGY
55805,WOS:000744859500001,WOS,WOS.SSCI,Article,NA,NA,Article,English,19,0,NA,NA,NA,NA,NA,NA,"Ambient aroma,Middle school student,Academic emotion","ANXIETY,LAVENDER,AROMATHERAPY,SCENT,MOOD",Journal,132,57 (3): 387-392 JUN 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"This study investigated the influence of ambient aroma on the academic emotions experienced by middle school students in a practical educational environment. The study was conducted with pre- and post-test experimental design upon subjects in three parallel classes (n = 109) in grade two of a junior school in China. These classes were randomly assigned to one of three experimental conditions (no aroma, daily aroma or aroma every other day). The academic emotions of the students were measured twice using the Adolescent Academic Emotion Questionnaire, once before and once 8 weeks after the use of aromatherapy. Comparison of the change in ratings from baseline to post-test showed that compared to the control class; joy, hope, positive high-arousal academic emotion and relaxation were significantly higher in ambient aroma conditions, and anger and negative high-arousal academic emotion in these conditions were significantly lower. The results suggest that the ambient aroma of sweet orange essential oil can mitigate the reduction in positive academic emotion and improve negative academic emotion in school students over time.",JUN 2022,57,2022,2022-01-21,JUN,Journal,N,0020-7594,1464-066X,10.1002/ijop.12827,NA,MEDLINE:35060116,NA,NA,NA,INTERNATIONAL JOURNAL OF PSYCHOLOGY,The influence of ambient aroma on the middle school students' academic emotions,INT J PSYCHOL,Int. J. Psychol.,INT J PSYCO,INT J PSYCHOL,1,publisher,JOHN WILEY & SONS LTD,1,JOHN WILEY & SONS LTD,INTERNATIONAL JOURNAL OF PSYCHOLOGY
14068,WOS:000869609700001,WOS,WOS.SSCI,Article,NA,NA,Article,English,68,0,NA,NA,NA,NA,NA,NA,"Rasch Analysis,Gratitude,Measurement,Validity,Reliability","RANDOMIZED CONTROLLED-TRIAL,QUALITY-OF-LIFE,INTERVENTION,SCALES,MODEL,BIOMARKERS",Journal,291,13 (12): 3017-3027 DEC 2022,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"Objectives The 6-item gratitude questionnaire (GQ-6) is a widely used measure reported to be reliable and valid under traditional and Rasch investigations. However, recent investigations were inconsistent regarding the item structure of the GQ-6, with three investigations concluding that item 6 be removed. Previous Rasch analyses also did not produce interval conversion tables, a key benefit of this method which provides a means of improving scale accuracy and aligning the scale with the fundamental principles of measurement. Methods A Partial Credit Rasch Model was used to evaluate psychometric properties of the GQ-6 using a combined sample of 663 respondents from the USA (n = 345) and India (n = 318). Results Initial analysis showed significant scale dysfunction, with overall and individual item misfit, local dependency, disordered response thresholds, instances of differential item functioning by age and nationality, along with poor reliability. Through the use of recent advances in the Rasch methodology, locally dependent items were combined into two super-items and the best fit to the Rasch model was obtained with evidence of strict unidimensionality, invariance, and strong reliability. Results indicate the GQ-6 is suitable for individual and group assessment, while also permitting the creation of an ordinal-to-interval conversion algorithm which has been provided here. Conclusions This study confirmed the robust psychometric properties of the GQ-6 after minor modifications and provides a means for clinicians and researchers to improve the accuracy of this widely used measure in mindfulness research and other relevant studies without modification of its original response format.",DEC 2022,13,2022,2022-10-18,DEC,Journal,N,1868-8527,1868-8535,10.1007/s12671-022-02006-2,NA,NA,NA,NA,NA,MINDFULNESS,Enhancing the Assessment of Gratitude in Mindfulness Research: a Rasch Analysis of the 6-Item Gratitude Questionnaire,MINDFULNESS,Mindfulness,MINDFULNESS,MINDFULNESS,1,publisher,SPRINGER,1,SPRINGER,MINDFULNESS
29311,WOS:000821241600001,WOS,WOS.SSCI,Article,NA,NA,Article,English,43,0,NA,NA,NA,NA,NA,NA,"rumination,COVID-19,environmental stressor,perceived intrinsic stress,anxiety","MENTAL-HEALTH,LIFE EVENTS,ANXIETY,DEPRESSION,BEHAVIORS,SYMPTOMS",Journal,117,53 (6): 631-639 DEC 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"Despite a demonstrated association between rumination and everyday stress, there is a paucity of research on how cataclysm-related stress impacts the two subtypes of rumination (brooding and reflection). Beginning in March of 2020, the Coronavirus Disease-2019 (COVID-19) swiftly spread across the world, causing great tension and threat to peoples' lives. The present study examined whether and how rumination status (brooding and reflection) was affected by the COVID-19 pandemic, from the perspectives of environmental stressors and perceived intrinsic stress. This study applied a cross-sectional design based on current and retrospective memories regarding participants' experiences of rumination, stress and anxiety. A total of 101 adults from the New York metropolitan area completed surveys that measure rumination, environmental stressors, perceived intrinsic stress, and anxiety symptoms based on their current experience during the cataclysmic event of COVID-19 and their recalled experience before the pandemic. Results indicated that changes in the environmental stressors significantly predicted changes in participants' engagement in reflection, but not in brooding, while changes in the levels of perceived intrinsic stress significantly predicted changes in brooding, but not in reflection. It was also found that rumination moderated the effects of external stressors on anxiety symptoms. Clinical interventions that reduce brooding activities and modify reflection activities could help individuals cope with the stress of a cataclysmic event in different ways.
Public Significance Statement Results of this COVID-19-focused study indicated that changes in environmental stressors significantly predicted changes in participants' reflection activity, but not in brooding, while changes in levels of perceived intrinsic stress significantly predicted changes in brooding, but not in reflection. These results point to the need for clinical interventions that reduce brooding activities and modify reflection activities to help individuals cope with the stress of a cataclysmic event.",DEC 2022,53,2022,2022-07-07,DEC,Journal,N,0735-7028,1939-1323,10.1037/pro0000478,NA,NA,NA,NA,NA,PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE,The Effects of Cataclysm-Related Stress on Rumination Patterns: The Case of COVID-19,PROF PSYCHOL-RES PR,Prof. Psychol.-Res. Pract.,PROF PSYCH,PROF PSYCHOL-RES PRACT,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC,PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE
11652,WOS:000878652000002,WOS,WOS.SSCI,Article,NA,NA,Article,English,45,0,NA,NA,NA,NA,NA,NA,"Agency,Agentic resources,Social relational theory,Enhanced agentic diversity perspective (EADP),Personal culture,Accommodative social space,Innovative,Optimal human development",NA,Journal,16,68: - JAN 2023,NA,NA,"Psychology, Multidisciplinary","Psychology, Experimental",Psychology,Social Sciences,NA,"We propose in this article an Enhanced Agentic Diversity Perspective (EADP), which is derived from the concept of agentic resources in social relational theory. EADP recognizes that all human beings are equally agents, that agentic expressions differ due to variation of individual access to power resources (individual, relational and cultural) and that the current social conditions serve to promote agentic diversity by enhancing all the three domains of power resources. In addition, EADP comprises a proposal for the development of accommodative social spaces. We argue that only in an accommodative social space can diversity unlock innovation; otherwise, it serves as a source for conflict. A constructive, nonhierarchical account of diversity, such as EADP is needed under current social conditions for the optimal becoming of idiosyncratic human agents as well as human society as a whole.",JAN 2023,68,2023,2022-10-20,JAN,Journal,N,0732-118X,1873-3522,10.1016/j.newideapsych.2022.100982,NA,NA,NA,NA,NA,NEW IDEAS IN PSYCHOLOGY,The Enhanced Agentic Diversity Perspective (EADP): An appeal for Co-creating an accommodative social space so that diversity unlocks innovativeness rather than problems br,NEW IDEAS PSYCHOL,New Ideas Psychol.,NEW IDEA PS,NEW IDEA PSYCHOL,1,publisher,PERGAMON-ELSEVIER SCIENCE LTD,1,PERGAMON-ELSEVIER SCIENCE LTD,NEW IDEAS IN PSYCHOLOGY
34610,WOS:000805229500001,WOS,WOS.SSCI,Article,NA,NA,Article,English,54,3,2,1,1,0,1,1,"Side effects,Reactogenicity,Booster,Vaccine,Intentions,COVID-19",SYMPTOMS,Journal,114,56 (8): 761-768 AUG 2 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"Background Vaccines are being administered worldwide to combat the COVID-19 pandemic. Vaccine boosters are essential for maintaining immunity and protecting against virus variants. The side effects of the primary COVID-19 vaccine (e.g., headache, nausea), however, could reduce intentions to repeat the vaccination experience, thereby hindering global inoculation efforts. Purpose The aim of this research was to test whether side effects of a primary COVID-19 vaccine relate to reduced intentions to receive a COVID-19 booster. The secondary aim was to test whether psychological and demographic factors predict booster intentions. Methods Secondary data analyses were conducted on a U.S. national sample of 551 individuals recruited through the online platform Prolific. Key measures in the dataset were side effects reported from a primary COVID-19 vaccination and subsequent intentions to receive a booster vaccine. Psychological and demographic variables that predicted primary vaccination intentions in prior studies were also measured. Results Booster intentions were high. COVID-19 booster vaccine intentions were uncorrelated with the number of side effects, intensity of side effects, or occurrence of an intense side effect from the primary COVID-19 vaccine. Correlational and regression analyses indicated intentions for a booster vaccination increased with positive vaccination attitudes, trust in vaccine development, worry about the COVID-19 pandemic, low concern over vaccine side effects, and democratic political party affiliation. Conclusions Side effects of a primary COVID-19 vaccine were not directly associated with lower intentions to receive a booster of the COVID-19 vaccine early in the pandemic. However, many variables that predict primary vaccination intentions also predict booster intentions.",AUG 2 2022,56,2022,2022-05-29,AUG 2,Journal,N,0883-6612,1532-4796,10.1093/abm/kaac027,NA,MEDLINE:35640203,NA,NA,NA,ANNALS OF BEHAVIORAL MEDICINE,Do Side Effects to the Primary COVID-19 Vaccine Reduce Intentions for a COVID-19 Vaccine Booster?,ANN BEHAV MED,Ann. Behav. Med.,ANN BEHAV M,ANN BEHAVIORAL MED,1,publisher,OXFORD UNIV PRESS INC,1,OXFORD UNIV PRESS INC,ANNALS OF BEHAVIORAL MEDICINE
65681,WOS:000688347000001,WOS,WOS.SSCI,Article,NA,NA,Article,English,38,35,25,18,3,0,16,0,"Emotional mimicry,facial mimicry,emotion perception,face masks,COVID-19",NA,Journal,153,36 (1): 59-69 Sp. Iss. SI JAN 2 2022,NA,NA,"Psychology, Experimental",NA,Psychology,Social Sciences,NA,"Face masks have been said to impact face-to-face interaction negatively. Yet, there is limited evidence on the degree to which partial face occlusion is detrimental to empathic processes such as emotion perception and facial mimicry. To address this question, we conducted an online experiment (N=200, U.K. sample) that assessed subjective ratings and facial expressions (mimicry) in response to masked and unmasked faces. Perceivers were able to recognise happiness and sadness in dynamic emotion expressions independent of (surgical) face masks. However, perceived emotion intensity and interpersonal closeness were reduced for masked faces. Facial mimicry, the perceiver's imitation of the expresser's emotional display, was reduced or absent in response to happy but preserved for sad mask-covered expressions. For happy target expressions, the face-mimicry link was partially mediated by perceived emotion intensity, supporting the idea that mimicry is influenced by context effects. Thus, these findings suggest that whether face masks impede emotion communication depends on the emotion expressed and the emotion-communication aspect of interest. With unprecedented changes in nonverbal communication brought about by the COVID-19 pandemic, this research marks a first contribution to our understanding of facial mimicry as an important social regulator during these times.",JAN 2 2022,36,2022,2021-08-25,JAN 2,Journal,N,0269-9931,1464-0600,10.1080/02699931.2021.1950639,NA,MEDLINE:34432603,NA,NA,NA,COGNITION & EMOTION,(Un)mask yourself! Effects of face masks on facial mimicry and emotion perception during the COVID-19 pandemic,COGNITION EMOTION,Cogn. Emot.,COGNIT EMOT,COGNITION EMOTION,1,publisher,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",COGNITION & EMOTION
16107,WOS:000862933400006,WOS,WOS.ESCI,Article,NA,NA,Article,English,28,0,NA,NA,NA,NA,NA,NA,"COVID-19 pandemic,social isolation,psychotherapy,telepsychotherapy",NA,Journal,132,14 (2): 75-86 AUG 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"In Argentina, social isolation during the COVID-19 pandemic has had an impact on the practice of psychotherapy. The goal was to describe factors associated with the use of telepsychotherapy during social isolation. An online survey was conducted among 978 psychologists and psychiatrists from different provinces and the city of Buenos Aires. 77.7% of the participants started using online psychotherapy for the first time at the beginning of social isolation; 62.6% of the participants treated half or more of their patients online. Significant relationships were detected between online psychotherapy and various factors that characterize psychotherapeutic practice, but these are weak effects. Participants with a higher percentage of patients in telepsychotherapy reported fewer treatment interruptions and similar or higher levels of income compared to those prior to social isolation. Drastic changes in psychotherapeutic practice during social isolation need to be studied in depth.",AUG 2022,14,2022,2022-08-01,AUG,Journal,N,NA,NA,NA,NA,NA,NA,NA,NA,REVISTA ARGENTINA DE CIENCIAS DEL COMPORTAMIENTO,Psychotherapy in times of the COVID-19 pandemic in Argentina: Factors associated with the use of telepsychotherapy during social isolation,REV ARGENT CIENC COM,Rev. Argent. Cienc. Comport.,REV ARG CIE,REV ARGENT CIENC COMPORT,1,publisher,"UNIV NACL CORDOBA, FAC PSICOLOGIA",1,"UNIV NACL CORDOBA, FAC PSICOLOGIA",REVISTA ARGENTINA DE CIENCIAS DEL COMPORTAMIENTO
25312,WOS:000834083600001,WOS,WOS.SSCI,Article,NA,NA,Article,English,64,1,NA,NA,NA,NA,NA,NA,"absorption,immersion,mental health,Facebook addiction,internet addiction,social adaptation","PROBLEMATIC-INTERNET-USE,SELF-CONCEPT CLARITY,COGNITIVE ABSORPTION,ANXIETY SENSITIVITY,3-FACTOR MODEL,PERSONALITY,ADDICTION,NUMBER",Journal,10,13: - JUL 14 2022,NA,NA,"Psychology, Multidisciplinary",NA,Psychology,Social Sciences,NA,"This study explores the personal predispositions and dependencies while individuals use digital media and communication devices and analyses the statistical features of the Immersive Tendencies Questionnaire (ITQ) that is popular in assessing the personality trait-dependent reaction to mediated environments. The study evaluated 781 healthy graduates and postgraduates, of which 192 were men (average age: 28.6 years) and 589 were women (average age: 28.4 years). We applied several questionnaires to measure immersive tendencies in a mediated environment, adaptive and maladaptive personality predispositions, and problematic Internet use and Facebook addiction scales. We analyze the statistical features of the long and short forms of the Immersive Tendencies Questionnaire. The data obtained support the reliable usage of the short form of the instrument. The factor structure of the questionnaire presents dual facets. First, it indicates an absorptive and immersive tendency in any case of maladaptive tendencies. Second, it reflects an intensive capability to focus on the mediated environment with adequate cognitive control to avoid any contingency of being addicted. The short form of the ITQ is reliable and adequate to assess the relationship between the self-referred and environment-dependent psychological functions.",JUL 14 2022,13,2022,2022-07-14,JUL 14,Journal,Y,1664-1078,NA,10.3389/fpsyg.2022.931955,NA,MEDLINE:35911018,NA,NA,NA,FRONTIERS IN PSYCHOLOGY,"Measuring Immersion, Involvement, and Attention Focusing Tendencies in the Mediated Environment: The Applicability of the Immersive Tendencies Questionnaire",FRONT PSYCHOL,Front. Psychol.,FRONT PSYCH,FRONT PSYCHOL,1,publisher,FRONTIERS MEDIA SA,1,FRONTIERS MEDIA SA,FRONTIERS IN PSYCHOLOGY
129,WOS:001030556000001,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,165,16,8,5,1,0,4,1,"decision making,deliberation,dual process,heuristics,intuition,reasoning,thinking","DUAL-PROCESS THEORIES,WORKING-MEMORY CAPACITY,INDIVIDUAL-DIFFERENCES,COGNITIVE REFLECTION,DECISION-MAKING,BELIEF-BIAS,TIME-COURSE,SELF-CONTROL,2 SYSTEMS,CONFLICT",Journal,71,46: - SEP 2 2022,Life Sciences & Biomedicine,NA,"Psychology, Biological",Behavioral Sciences,"Psychology,Behavioral Sciences,Neurosciences & Neurology",Social Sciences,Science & Technology,"Human reasoning is often conceived as an interplay between a more intuitive and deliberate thought process. In the last 50 years, influential fast-and-slow dual-process models that capitalize on this distinction have been used to account for numerous phenomena - from logical reasoning biases, over prosocial behavior, to moral decision making. The present paper clarifies that despite the popularity, critical assumptions are poorly conceived. My critique focuses on two interconnected foundational issues: the exclusivity and switch feature. The exclusivity feature refers to the tendency to conceive intuition and deliberation as generating unique responses such that one type of response is assumed to be beyond the capability of the fast-intuitive processing mode. I review the empirical evidence in key fields and show that there is no solid ground for such exclusivity. The switch feature concerns the mechanism by which a reasoner can decide to shift between more intuitive and deliberate processing. I present an overview of leading switch accounts and show that they are conceptually problematic - precisely because they presuppose exclusivity. I build on these insights to sketch the groundwork for a more viable dual-process architecture and illustrate how it can set a new research agenda to advance the field in the coming years.",SEP 2 2022,46,2022,2022-09-02,SEP 2,Journal,N,0140-525X,1469-1825,10.1017/S0140525X2200142X,NA,MEDLINE:36052534,NA,NA,NA,BEHAVIORAL AND BRAIN SCIENCES,Advancing theorizing about fast-and-slow thinking,BEHAV BRAIN SCI,Behav. Brain Sci.,BEHAV BRAIN,BEHAV BRAIN SCI,1,publisher,CAMBRIDGE UNIV PRESS,1,CAMBRIDGE UNIV PRESS,BEHAVIORAL AND BRAIN SCIENCES
